_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-2.7,L1k:227684,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-O6379:OXT@PC3@2ng/mL:2h (DN),,-2.7,3.2,3.8,10173,75,383,9,2.3,0.77,514|1738|2235|4698|5440|7381|54205|55163|55256,ATP5F1E|DLD|FECH|NDUFA5|POLR2K|UQCRB|CYCS|PNPO|ADI1,-1.1,0
1,-2.7,L1k:228170,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP3033:EREG@PC3@0.2ng/mL:2h (DN),,-2.7,7.1,4.7,10173,15,383,4,1,0.52,3157|5438|51495|54205,HMGCS1|POLR2I|HACD3|CYCS,-1.1,0
1,-2.7,L1k:228630,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP3076:IL13@HCC515@25ng/mL:4h (DN),,-2.7,7.1,4.7,10173,15,383,4,1,0.52,501|5440|51495|54205,ALDH7A1|POLR2K|HACD3|CYCS,-1.1,0
1,-2.7,L1k:225240,M1,1,0,L1000 Lgnd,94,Lgnd:CCL3L1:CCL3L1@VCAP@15ng/mL:4h (UP),,-2.7,3,3.7,10173,90,383,10,2.6,0.81,353|1841|4713|5432|5438|5498|8772|10063|51604|60490,APRT|DTYMK|NDUFB7|POLR2C|POLR2I|PPOX|FADD|COX17|PIGT|PPCDC,-1.1,0
1,-2.7,L1k:225513,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-A2562:AGT@A549@500ng/mL:4h (DN),,-2.7,4.4,4.1,10173,36,383,6,1.6,0.63,191|1340|2821|5424|5438|22934,AHCY|COX6B1|GPI|POLD1|POLR2I|RPIA,-1.1,0
1,-2.7,L1k:229390,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP3183:VEGFB@HT29@200ng/mL:4h (DN),,-2.7,5.3,4.3,10173,25,383,5,1.3,0.58,2356|4860|23659|27010|55748,FPGS|PNP|PLA2G15|TPK1|CNDP2,-1.1,0
1,-2.7,L1k:230264,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP4872:GDF9@A549@100ng/mL:4h (DN),,-2.7,3.1,3.7,10173,76,383,9,2.3,0.77,514|2805|2954|4144|5440|6184|51728|54205|55256,ATP5F1E|GOT1|GSTZ1|MAT2A|POLR2K|RPN1|POLR3K|CYCS|ADI1,-1.1,0
1,-2.6,L1k:224757,M1,1,0,L1000 Lgnd,94,Lgnd:BDNF:BDNF@HT29@50ng/mL:2h (DN),,-2.6,2.9,3.6,10173,92,383,10,2.6,0.81,128|533|1738|2224|3157|3422|7086|7298|7358|8760,ADH5|ATP6V0B|DLD|FDPS|HMGCS1|IDI1|TKT|TYMS|UGDH|CDS2,-1.1,0
1,-2.6,L1k:227117,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-I5896:IL7@HA1E@25ng/mL:4h (DN),,-2.6,4.3,4,10173,37,383,6,1.6,0.63,128|498|2058|5427|7167|84890,ADH5|ATP5F1A|EPRS1|POLE2|TPI1|ADO,-1.1,0
1,-2.6,L1k:225295,M1,1,0,L1000 Lgnd,94,Lgnd:CCL7:CCL7@HA1E@100ng/mL:2h (DN),,-2.6,6.6,4.5,10173,16,383,4,1,0.52,2356|3157|5373|51495,FPGS|HMGCS1|PMM2|HACD3,-1,0
1,-2.6,L1k:226139,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-D2441:TNFRSF6B@VCAP@100ng/mL:2h (DN),,-2.6,6.6,4.5,10173,16,383,4,1,0.52,501|5438|54205|55256,ALDH7A1|POLR2I|CYCS|ADI1,-1,0
1,-2.6,L1k:228780,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP3089:IL22@MCF7@25ng/mL:4h (DN),,-2.6,6.6,4.5,10173,16,383,4,1,0.52,445|3628|5438|55256,ASS1|INPP1|POLR2I|ADI1,-1,0
1,-2.6,L1k:230948,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-L199:IL4@MDAMB231@1ng/uL:1h (DN),,-2.6,6.6,4.5,10173,16,383,4,1,0.52,1738|5438|7358|54205,DLD|POLR2I|UGDH|CYCS,-1,0
1,-2.6,L1k:225951,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-C5533:COL4A6@HEPG2@400ng/mL:4h (DN),,-2.6,5.1,4.1,10173,26,383,5,1.3,0.58,128|3417|4144|51495|65057,ADH5|IDH1|MAT2A|HACD3|ACD,-1,0
1,-2.6,L1k:234775,M1,1,0,L1000 Lgnd,94,Lgnd:VEGFB:VEGFB@MCF7@200ng/mL:2h (DN),,-2.6,5.1,4.1,10173,26,383,5,1.3,0.58,533|1340|2821|5438|51495,ATP6V0B|COX6B1|GPI|POLR2I|HACD3,-1,0
1,-2.6,L1k:230292,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP4887:MIA@MCF7@100ng/mL:4h (DN),,-2.6,10,5,10173,8,383,3,0.78,0.45,435|445|22934,ASL|ASS1|RPIA,-1,0
1,-2.6,L1k:230384,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP5030:FGFR2@PC3@100ng/mL:2h (DN),,-2.6,10,5,10173,8,383,3,0.78,0.45,2954|7358|65057,GSTZ1|UGDH|ACD,-1,0
1,-2.6,L1k:231300,M1,1,0,L1000 Lgnd,94,Lgnd:CTRB1:CTRB1@A375@500ng/mL:2h (DN),,-2.6,3,3.6,10173,79,383,9,2.3,0.77,501|2737|5373|7086|7378|9489|23743|55256|79717,ALDH7A1|GLI3|PMM2|TKT|UPP1|PGS1|BHMT2|ADI1|PPCS,-1,0
1,-2.5,L1k:228660,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP3079:IL16@A375@100ng/mL:4h (DN),,-2.5,2.8,3.5,10173,95,383,10,2.6,0.81,1337|1738|3157|4860|5223|5236|5980|8879|10063|84890,COX6A1|DLD|HMGCS1|PNP|PGAM1|PGM1|REV3L|SGPL1|COX17|ADO,-0.98,0
1,-2.5,L1k:231058,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-L285:TNF@SKBR3@100ng/uL:24h (DN),,-2.5,2.8,3.5,10173,95,383,10,2.6,0.81,1119|2356|3251|4860|5426|5427|5441|5471|26227|54205,CHKA|FPGS|HPRT1|PNP|POLE|POLE2|POLR2L|PPAT|PHGDH|CYCS,-0.98,0
1,-2.5,L1k:227378,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-M252:CXCL9@PC3@100ng/mL:2h (UP),,-2.5,4.9,4,10173,27,383,5,1.3,0.58,622|6184|8560|65220|79947,BDH1|RPN1|DEGS1|NADK|DHDDS,-0.98,0
1,-2.5,L1k:230494,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-T3573:TNFRSF11A@VCAP@20ng/mL:2h (DN),,-2.5,4.1,3.8,10173,39,383,6,1.6,0.63,1329|4128|5162|5438|51495|55748,COX5B|MAOA|PDHB|POLR2I|HACD3|CNDP2,-0.97,0
1,-2.5,L1k:225362,M1,1,0,L1000 Lgnd,94,Lgnd:CMA1:CMA1@HEPG2@2ng/mL:2h (UP),,-2.5,3.6,3.7,10173,52,383,7,1.8,0.68,275|1723|3988|9488|11019|23556|55650,AMT|DHODH|LIPA|PIGB|LIAS|PIGN|PIGV,-0.96,0
1,-2.5,L1k:226623,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-F8924:FGF10@PC3@100ng/mL:2h (DN),,-2.5,3.6,3.7,10173,52,383,7,1.8,0.68,1119|1738|3157|4048|4942|23659|55256,CHKA|DLD|HMGCS1|LTA4H|OAT|PLA2G15|ADI1,-0.96,0
1,-2.5,L1k:226629,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-F9174:FGFR1@A549@10ng/mL:4h (DN),,-2.5,6.2,4.3,10173,17,383,4,1,0.52,2954|7086|22934|51382,GSTZ1|TKT|RPIA|ATP6V1D,-0.96,0
1,-2.5,L1k:227968,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-S7901:KITLG@HT29@50ng/mL:4h (DN),,-2.5,6.2,4.3,10173,17,383,4,1,0.52,533|3628|5440|55256,ATP6V0B|INPP1|POLR2K|ADI1,-0.96,0
1,-2.5,L1k:227926,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-S5171:SFN@HA1E@1000ng/mL:4h (DN),,-2.5,3.2,3.6,10173,66,383,8,2.1,0.73,128|1738|3157|4144|5223|6117|55256|65057,ADH5|DLD|HMGCS1|MAT2A|PGAM1|RPA1|ADI1|ACD,-0.96,0
1,-2.5,L1k:230032,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP4594:IFNA2@HA1E@1ng/mL:4h (DN),,-2.5,3.2,3.5,10173,67,383,8,2.1,0.73,1738|3157|4719|5223|26275|51382|65057|374291,DLD|HMGCS1|NDUFS1|PGAM1|HIBCH|ATP6V1D|ACD|NDUFS7,-0.96,0
1,-2.5,L1k:226263,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-E7277:ELN@PC3@150ng/mL:2h (DN),,-2.5,4.7,3.9,10173,28,383,5,1.3,0.58,1738|3157|51495|54205|55256,DLD|HMGCS1|HACD3|CYCS|ADI1,-0.96,0
1,-2.4,L1k:225327,M1,1,0,L1000 Lgnd,94,Lgnd:CHGA:CHGA@HA1E@100ng/mL:2h (DN),,-2.4,4,3.7,10173,40,383,6,1.6,0.63,262|533|1738|4694|10243|10588,AMD1|ATP6V0B|DLD|NDUFA1|GPHN|MTHFS,-0.96,0
1,-2.4,L1k:229207,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP3161:TNFSF11@HEPG2@25ng/mL:4h (UP),,-2.4,4,3.7,10173,40,383,6,1.6,0.63,2597|4191|9488|23205|55650|84890,GAPDH|MDH2|PIGB|ACSBG1|PIGV|ADO,-0.96,0
1,-2.4,L1k:232996,M1,1,0,L1000 Lgnd,94,Lgnd:IL19:IL19@HEPG2@10ng/mL:2h (UP),,-2.4,2.9,3.4,10173,82,383,9,2.3,0.77,2639|2821|3704|4729|5436|8803|9488|10726|29880,GCDH|GPI|ITPA|NDUFV2|POLR2G|SUCLA2|PIGB|NUDC|ALG5,-0.96,0
1,-2.4,L1k:224665,M1,1,0,L1000 Lgnd,94,Lgnd:APOA4:APOA4@VCAP@100000ng/mL:4h (DN),,-2.4,3.1,3.5,10173,68,383,8,2.1,0.73,2954|3157|4128|6184|10588|26227|51495|55256,GSTZ1|HMGCS1|MAOA|RPN1|MTHFS|PHGDH|HACD3|ADI1,-0.96,0
1,-2.4,L1k:225429,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-885-GS-050:GAS6@HA1E@100ng/mL:4h (DN),,-2.4,2.9,3.4,10173,83,383,9,2.3,0.77,159|1738|5213|5223|5230|5440|6241|7167|54205,ADSS2|DLD|PFKM|PGAM1|PGK1|POLR2K|RRM2|TPI1|CYCS,-0.96,0
1,-2.4,L1k:230720,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-L014:AR@MDAMB231@100ng/uL:24h (DN),,-2.4,2.9,3.4,10173,83,383,9,2.3,0.77,533|2184|2632|3612|3988|6184|7264|9533|54205,ATP6V0B|FAH|GBE1|IMPA1|LIPA|RPN1|GFUS|POLR1C|CYCS,-0.96,0
1,-2.4,L1k:232812,M1,1,0,L1000 Lgnd,94,Lgnd:IL11:IL11@A375@10ng/mL:2h (UP),,-2.4,3.4,3.6,10173,54,383,7,1.8,0.68,445|2184|2737|2752|9533|23743|65057,ASS1|FAH|GLI3|GLUL|POLR1C|BHMT2|ACD,-0.96,0
1,-2.4,L1k:228076,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP3019:CXCL14@HT29@15ng/mL:4h (DN),,-2.4,5.9,4.1,10173,18,383,4,1,0.52,128|5223|51495|55748,ADH5|PGAM1|HACD3|CNDP2,-0.96,0
1,-2.4,L1k:228860,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP3103:CCL4L1@A549@15ng/mL:4h (DN),,-2.4,5.9,4.1,10173,18,383,4,1,0.52,1738|3251|54205|57016,DLD|HPRT1|CYCS|AKR1B10,-0.96,0
1,-2.4,L1k:228882,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP3104:CCL3L1@HCC515@15ng/mL:4h (DN),,-2.4,5.9,4.1,10173,18,383,4,1,0.52,1738|3712|51382|54205,DLD|IVD|ATP6V1D|CYCS,-0.96,0
1,-2.4,L1k:231152,M1,1,0,L1000 Lgnd,94,Lgnd:COL5A1:COL5A1@MCF7@400ng/mL:2h (DN),,-2.4,5.9,4.1,10173,18,383,4,1,0.52,2673|5373|7358|54205,GFPT1|PMM2|UGDH|CYCS,-0.96,0
1,-2.4,L1k:228320,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP3055:NRG1@A549@100ng/mL:4h (DN),,-2.4,3.9,3.7,10173,41,383,6,1.6,0.63,2582|2673|4669|5373|10269|54802,GALE|GFPT1|NAGLU|PMM2|ZMPSTE24|TRIT1,-0.96,0
1,-2.4,L1k:226575,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-F7426:FLT3@A549@30ng/mL:4h (DN),,-2.4,4.6,3.8,10173,29,383,5,1.3,0.58,1738|5223|5440|7086|7991,DLD|PGAM1|POLR2K|TKT|TUSC3,-0.96,0
1,-2.4,L1k:227934,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-S5171:SFN@MCF7@1000ng/mL:4h (DN),,-2.4,4.6,3.8,10173,29,383,5,1.3,0.58,128|1329|5223|22934|55256,ADH5|COX5B|PGAM1|RPIA|ADI1,-0.96,0
1,-2.4,L1k:230860,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-L157:HRG@MCF10A@100ng/uL:24h (DN),,-2.4,4.6,3.8,10173,29,383,5,1.3,0.58,5438|5441|7167|29796|51082,POLR2I|POLR2L|TPI1|UQCR10|POLR1D,-0.96,0
1,-2.4,L1k:232290,M1,1,0,L1000 Lgnd,94,Lgnd:GAS6:GAS6@VCAP@100ng/mL:4h (DN),,-2.4,4.6,3.8,10173,29,383,5,1.3,0.58,622|3704|6184|8760|84890,BDH1|ITPA|RPN1|CDS2|ADO,-0.96,0
1,-2.4,L1k:224500,M1,1,0,L1000 Lgnd,94,Lgnd:ADM:ADM@HEPG2@20ng/mL:2h (UP),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,211|440|2805|3156|3988|4048|4860|7378|9061|23659,ALAS1|ASNS|GOT1|HMGCR|LIPA|LTA4H|PNP|UPP1|PAPSS1|PLA2G15,-0.96,0
1,-2.4,L1k:224511,M1,1,0,L1000 Lgnd,94,Lgnd:AGT:AGT@A549@500ng/mL:2h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,847|2531|4723|4728|7371|7389|10026|10726|25796|55256,CAT|KDSR|NDUFV1|NDUFS8|UCK2|UROD|PIGK|NUDC|PGLS|ADI1,-0.96,0
1,-2.4,L1k:224567,M1,1,0,L1000 Lgnd,94,Lgnd:ANG:ANG@HT29@500ng/mL:2h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,31|262|2058|2582|6390|7298|8879|22845|23659|27235,ACACA|AMD1|EPRS1|GALE|SDHB|TYMS|SGPL1|DOLK|PLA2G15|COQ2,-0.96,0
1,-2.4,L1k:224737,M1,1,0,L1000 Lgnd,94,Lgnd:B2M:B2M@HCC515@1000ng/mL:2h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,128|223|533|4247|5283|6390|8992|27235|29796|55256,ADH5|ALDH9A1|ATP6V0B|MGAT2|PIGH|SDHB|ATP6V0E1|COQ2|UQCR10|ADI1,-0.96,0
1,-2.4,L1k:224773,M1,1,0,L1000 Lgnd,94,Lgnd:BGLAP:BGLAP@HT29@20ng/mL:2h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,128|1738|2356|3157|4719|7298|7358|51495|54205|55256,ADH5|DLD|FPGS|HMGCS1|NDUFS1|TYMS|UGDH|HACD3|CYCS|ADI1,-0.96,0
1,-2.4,L1k:224977,M1,1,0,L1000 Lgnd,94,Lgnd:CCL15:CCL15@HCC515@200ng/mL:2h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,533|847|2582|3628|4860|6117|6390|7167|7298|7389,ATP6V0B|CAT|GALE|INPP1|PNP|RPA1|SDHB|TPI1|TYMS|UROD,-0.96,0
1,-2.4,L1k:225359,M1,1,0,L1000 Lgnd,94,Lgnd:CMA1:CMA1@HA1E@2ng/mL:2h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,353|501|2744|3628|7167|7264|8803|26275|51382|55256,APRT|ALDH7A1|GLS|INPP1|TPI1|GFUS|SUCLA2|HIBCH|ATP6V1D|ADI1,-0.96,0
1,-2.4,L1k:225435,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-885-GS-050:GAS6@HT29@100ng/mL:4h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,1841|2987|3157|4144|5223|5438|6390|22934|55256|55748,DTYMK|GUK1|HMGCS1|MAT2A|PGAM1|POLR2I|SDHB|RPIA|ADI1|CNDP2,-0.96,0
1,-2.4,L1k:225719,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-B2805:BMP6@HT29@50ng/mL:4h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,3157|4144|4706|5223|5438|7358|22934|51382|54205|55256,HMGCS1|MAT2A|NDUFAB1|PGAM1|POLR2I|UGDH|RPIA|ATP6V1D|CYCS|ADI1,-0.96,0
1,-2.4,L1k:225895,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-C3657:COL9A1@HCC515@400ng/mL:4h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,498|514|1337|3614|5431|7389|10269|22934|27018|55748,ATP5F1A|ATP5F1E|COX6A1|IMPDH1|POLR2B|UROD|ZMPSTE24|RPIA|BEX3|CNDP2,-0.96,0
1,-2.4,L1k:226371,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-E9644:EGF@PC3@10ng/mL:2h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,528|1738|4698|4942|5213|5440|5723|8803|54205|55256,ATP6V1C1|DLD|NDUFA5|OAT|PFKM|POLR2K|PSPH|SUCLA2|CYCS|ADI1,-0.96,0
1,-2.4,L1k:226823,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-G3644:GHRH@VCAP@50ng/mL:2h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,1719|5160|6117|8733|10269|10632|22934|51604|51727|54205,DHFR|PDHA1|RPA1|GPAA1|ZMPSTE24|ATP5MG|RPIA|PIGT|CMPK1|CYCS,-0.96,0
1,-2.4,L1k:227001,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-I2778:IL1A@PC3@5ng/mL:2h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,218|1337|1738|4191|5223|6117|26227|51227|51604|55256,ALDH3A1|COX6A1|DLD|MDH2|PGAM1|RPA1|PHGDH|PIGP|PIGT|ADI1,-0.96,0
1,-2.4,L1k:227213,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-L4021:PRL@HT29@10ng/mL:4h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,128|3157|4144|4713|6240|7358|25796|51495|54205|55256,ADH5|HMGCS1|MAT2A|NDUFB7|RRM1|UGDH|PGLS|HACD3|CYCS|ADI1,-0.96,0
1,-2.4,L1k:227243,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-L5283:LIF@HA1E@1.65ng/mL:4h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,533|2181|2224|3157|5833|7358|7371|51382|54205|55748,ATP6V0B|ACSL3|FDPS|HMGCS1|PCYT2|UGDH|UCK2|ATP6V1D|CYCS|CNDP2,-0.96,0
1,-2.4,L1k:227924,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-S5171:SFN@A549@1000ng/mL:4h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,2954|5198|5236|6185|7086|10026|22934|23193|51604|57016,GSTZ1|PFAS|PGM1|RPN2|TKT|PIGK|RPIA|GANAB|PIGT|AKR1B10,-0.96,0
1,-2.4,L1k:228248,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP3044:FLT3LG@A549@25ng/mL:4h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,1738|2954|4860|5435|5436|6390|10063|22934|51082|51382,DLD|GSTZ1|PNP|POLR2F|POLR2G|SDHB|COX17|RPIA|POLR1D|ATP6V1D,-0.96,0
1,-2.4,L1k:228438,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP3063:IGFBP2@MCF7@100ng/mL:4h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,1738|3157|3251|6117|6240|6390|7358|22934|55748|84890,DLD|HMGCS1|HPRT1|RPA1|RRM1|SDHB|UGDH|RPIA|CNDP2|ADO,-0.96,0
1,-2.4,L1k:228507,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP3067:IGFBP3@HT29@100ng/mL:4h (UP),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,1337|2271|2805|3988|4723|8867|10476|51382|55191|84890,COX6A1|FH|GOT1|LIPA|NDUFV1|SYNJ1|ATP5PD|ATP6V1D|NADSYN1|ADO,-0.96,0
1,-2.4,L1k:228716,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP3082:IL17D@A549@20ng/mL:4h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,633|4245|4706|5238|5432|7298|8760|51495|57016|65057,BGN|MGAT1|NDUFAB1|PGM3|POLR2C|TYMS|CDS2|HACD3|AKR1B10|ACD,-0.96,0
1,-2.4,L1k:229394,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP3183:VEGFB@PC3@200ng/mL:2h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,529|1854|2271|3157|3422|5223|6392|7298|51144|51382,ATP6V1E1|DUT|FH|HMGCS1|IDI1|PGAM1|SDHD|TYMS|HSD17B12|ATP6V1D,-0.96,0
1,-2.4,L1k:229436,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP3188:WISP3@A549@200ng/mL:4h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,847|1738|3251|4698|4702|6117|7358|54205|55256|55748,CAT|DLD|HPRT1|NDUFA5|NDUFA8|RPA1|UGDH|CYCS|ADI1|CNDP2,-0.96,0
1,-2.4,L1k:229534,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP4037:FGF2@HT29@25ng/mL:4h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,533|3157|4144|4719|5223|7358|51382|54205|55256|55748,ATP6V0B|HMGCS1|MAT2A|NDUFS1|PGAM1|UGDH|ATP6V1D|CYCS|ADI1|CNDP2,-0.96,0
1,-2.4,L1k:229762,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP4333:CCL17@HA1E@15ng/mL:4h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,1738|3157|5223|5438|6117|7167|7298|22934|54205|55748,DLD|HMGCS1|PGAM1|POLR2I|RPA1|TPI1|TYMS|RPIA|CYCS|CNDP2,-0.96,0
1,-2.4,L1k:229790,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP4360:TNFSF12@PC3@25ng/mL:2h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,533|847|1738|3939|4698|5440|8867|54205|55256|84890,ATP6V0B|CAT|DLD|LDHA|NDUFA5|POLR2K|SYNJ1|CYCS|ADI1|ADO,-0.96,0
1,-2.4,L1k:229908,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP4545:IL19@HCC515@10ng/mL:4h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,501|3612|5438|7358|8801|10269|51382|54205|55256|65057,ALDH7A1|IMPA1|POLR2I|UGDH|SUCLG2|ZMPSTE24|ATP6V1D|CYCS|ADI1|ACD,-0.96,0
1,-2.4,L1k:230248,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-SRP4869:CSH1@HA1E@25ng/mL:4h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,128|471|2098|3157|4724|5223|7167|7371|51382|55748,ADH5|ATIC|ESD|HMGCS1|NDUFS4|PGAM1|TPI1|UCK2|ATP6V1D|CNDP2,-0.96,0
1,-2.4,L1k:230462,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-T3309:TF@A549@400ng/mL:4h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,1537|1738|5440|6390|7264|10476|22934|29880|54205|55256,CYC1|DLD|POLR2K|SDHB|GFUS|ATP5PD|RPIA|ALG5|CYCS|ADI1,-0.96,0
1,-2.4,L1k:230576,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-T7799:LTA@HEPG2@100ng/mL:4h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,1743|2821|3417|5198|5427|7264|7358|9562|23649|57016,DLST|GPI|IDH1|PFAS|POLE2|GFUS|UGDH|MINPP1|POLA2|AKR1B10,-0.96,0
1,-2.4,L1k:230652,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-U7257:UTS2@MCF7@5ng/mL:4h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,262|445|1738|3157|3251|6117|6390|7358|8879|55748,AMD1|ASS1|DLD|HMGCS1|HPRT1|RPA1|SDHB|UGDH|SGPL1|CNDP2,-0.96,0
1,-2.4,L1k:230660,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-CYT-V3628:VIP@A549@150ng/mL:4h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,533|1738|4698|7358|10439|54205|55256|55748|57016|84890,ATP6V0B|DLD|NDUFA5|UGDH|OLFM1|CYCS|ADI1|CNDP2|AKR1B10|ADO,-0.96,0
1,-2.4,L1k:230820,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-L146:GDNF@BT20@1ng/uL:1h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,2184|2539|3614|3988|4245|4694|5188|5277|7386|55256,FAH|G6PD|IMPDH1|LIPA|MGAT1|NDUFA1|GATB|PIGA|UQCRFS1|ADI1,-0.96,0
1,-2.4,L1k:230852,M1,1,0,L1000 Lgnd,94,Lgnd:CMAP-L155:HGF@MDAMB231@1ng/uL:3h (DN),,-2.4,2.7,3.3,10173,100,383,10,2.6,0.81,501|1738|2181|3251|3612|5440|7381|51727|54205|55256,ALDH7A1|DLD|ACSL3|HPRT1|IMPA1|POLR2K|UQCRB|CMPK1|CYCS|ADI1,-0.96,0
