_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-4.8,C1845245,M1,1,0,DisGeNET,35,Lower limb hypertonia,,-4.8,15,8.1,30182,21,487,5,1,0.46,5832|6389|6390|6392|10588,ALDH18A1|SDHA|SDHB|SDHD|MTHFS,-2.9,0
1,-4.8,C4021734,M1,1,0,DisGeNET,35,Abnormality of mitochondrial metabolism,,-4.8,15,8.1,30182,21,487,5,1,0.46,4512|4513|4514|4535|26275,COX1|COX2|COX3|ND1|HIBCH,-2.9,0
1,-4.8,C0030312,M1,1,0,DisGeNET,35,Pancytopenia,,-4.8,3.7,5.5,30182,253,487,15,3.1,0.78,100|128|1719|1854|2539|2720|2821|2875|3712|3988|5238|7012|7386|27235|65057,ADA|ADH5|DHFR|DUT|G6PD|GLB1|GPI|GPT|IVD|LIPA|PGM3|TERC|UQCRFS1|COQ2|ACD,-2.9,0
1,-4.7,C1845847,M1,1,0,DisGeNET,35,Coarse facial features,,-4.7,4.2,5.6,30182,194,487,13,2.7,0.73,2720|4668|4669|5277|9091|9487|23556|55650|79158|84720|94005|138050|284098,GLB1|NAGA|NAGLU|PIGA|PIGQ|PIGL|PIGN|PIGV|GNPTAB|PIGO|PIGS|HGSNAT|PIGW,-2.9,0
1,-4.7,C4551714,M1,1,0,DisGeNET,35,Rod-Cone Dystrophy,,-4.7,4.2,5.6,30182,194,487,13,2.7,0.73,51|3614|4508|4535|4536|4537|4704|5373|7263|27235|64802|79947|138050,ACOX1|IMPDH1|ATP6|ND1|ND2|ND3|NDUFA9|PMM2|TST|COQ2|NMNAT1|DHDDS|HGSNAT,-2.9,0
1,-4.7,C3665386,M1,1,0,DisGeNET,35,Abnormal vision,,-4.7,5.4,6,30182,115,487,10,2.1,0.64,3145|4508|4514|4519|4535|4536|5130|5422|6898|27235,HMBS|ATP6|COX3|CYTB|ND1|ND2|PCYT1A|POLA1|TAT|COQ2,-2.9,0
1,-4.7,C0027726,M1,1,0,DisGeNET,35,Nephrotic Syndrome,,-4.7,3.1,5.2,30182,384,487,19,3.9,0.88,38|100|1644|2158|3145|4048|4141|4512|4513|4514|4524|4535|5373|8694|8879|10439|23417|27235|51004,ACAT1|ADA|DDC|F9|HMBS|LTA4H|MARS1|COX1|COX2|COX3|MTHFR|ND1|PMM2|DGAT1|SGPL1|OLFM1|MLYCD|COQ2|COQ6,-2.9,0
1,-4.7,C0086437,M1,1,0,DisGeNET,35,Joint laxity,,-4.7,3.9,5.5,30182,224,487,14,2.9,0.76,529|633|1798|1806|2673|2720|5373|5832|11128|51227|51776|85365|94005|199857,ATP6V1E1|BGN|DPAGT1|DPYD|GFPT1|GLB1|PMM2|ALDH18A1|POLR3A|PIGP|MAP3K20|ALG2|PIGS|ALG14,-2.9,0
1,-4.7,C0014550,M1,1,0,DisGeNET,35,Myoclonic Epilepsy,,-4.7,7,6.5,30182,71,487,8,1.6,0.58,4513|4694|4723|6709|10715|27235|54802|284098,COX2|NDUFA1|NDUFV1|SPTAN1|CERS1|COQ2|TRIT1|PIGW,-2.9,0
1,-4.7,C0700292,M1,1,0,DisGeNET,35,Hypoxemia,,-4.7,8.3,6.8,30182,52,487,7,1.4,0.54,132|191|506|1431|2098|2597|7086,ADK|AHCY|ATP5F1B|CS|ESD|GAPDH|TKT,-2.8,0
1,-4.7,C1864903,M1,1,0,DisGeNET,35,Hyperinsulinemic hypoglycemia,,-4.7,8.3,6.8,30182,52,487,7,1.4,0.54,1215|2645|4351|5236|5373|7358|27349,CMA1|GCK|MPI|PGM1|PMM2|UGDH|MCAT,-2.8,0
1,-4.7,C0034065,M1,1,0,DisGeNET,35,Pulmonary Embolism,,-4.7,6,6.2,30182,93,487,9,1.8,0.61,847|4512|4513|4514|4524|4535|5277|5624|7498,CAT|COX1|COX2|COX3|MTHFR|ND1|PIGA|PROC|XDH,-2.8,0
1,-4.7,C0086132,M1,1,0,DisGeNET,35,Depressive Symptoms,,-4.7,2.9,5.1,30182,421,487,20,4.1,0.9,551|590|847|1040|2571|2643|3242|3988|4128|4357|4513|4524|5624|6898|7298|7389|8560|23659|54802|79947,AVP|BCHE|CAT|CDS1|GAD1|GCH1|HPD|LIPA|MAOA|MPST|COX2|MTHFR|PROC|TAT|TYMS|UROD|DEGS1|PLA2G15|TRIT1|DHDDS,-2.8,0
1,-4.7,C0015702,M1,1,0,DisGeNET,35,Favism,,-4.7,23,9.1,30182,11,487,4,0.82,0.41,223|2539|4524|4706,ALDH9A1|G6PD|MTHFR|NDUFAB1,-2.8,0
1,-4.7,C0242855,M1,1,0,DisGeNET,35,Congenital atresia of pulmonary valve,,-4.7,23,9.1,30182,11,487,4,0.82,0.41,2657|5422|9487|55349,GDF1|POLA1|PIGL|CHDH,-2.8,0
1,-4.7,C0549410,M1,1,0,DisGeNET,35,Palmar-plantar erythrodysesthesia syndrome,,-4.7,23,9.1,30182,11,487,4,0.82,0.41,978|1806|2875|4524,CDA|DPYD|GPT|MTHFR,-2.8,0
1,-4.7,C1856565,M1,1,0,DisGeNET,35,Progressive psychomotor deterioration,,-4.7,23,9.1,30182,11,487,4,0.82,0.41,2720|6389|6390|6392,GLB1|SDHA|SDHB|SDHD,-2.8,0
1,-4.7,C4083076,M1,1,0,DisGeNET,35,Increased head circumference,,-4.7,23,9.1,30182,11,487,4,0.82,0.41,9487|55650|84720|284098,PIGL|PIGV|PIGO|PIGW,-2.8,0
1,-4.7,C0018021,M1,1,0,DisGeNET,35,Goiter,,-4.7,4.8,5.8,30182,142,487,11,2.3,0.67,2158|3417|3418|3939|4512|4513|4514|4535|6390|6391|6392,F9|IDH1|IDH2|LDHA|COX1|COX2|COX3|ND1|SDHB|SDHC|SDHD,-2.8,0
1,-4.7,C0023787,M1,1,0,DisGeNET,35,Lipodystrophy,,-4.7,3.8,5.5,30182,226,487,14,2.9,0.76,529|2806|4524|5130|5373|5424|6389|7298|10269|11128|22845|23175|51079|79717,ATP6V1E1|GOT2|MTHFR|PCYT1A|PMM2|POLD1|SDHA|TYMS|ZMPSTE24|POLR3A|DOLK|LPIN1|NDUFA13|PPCS,-2.8,0
1,-4.7,C1263857,M1,1,0,DisGeNET,35,Peripheral axonal neuropathy,,-4.7,5.9,6.1,30182,94,487,9,1.8,0.61,271|2632|2645|4141|4508|4668|4704|5832|57704,AMPD2|GBE1|GCK|MARS1|ATP6|NAGA|NDUFA9|ALDH18A1|GBA2,-2.8,0
1,-4.7,C0270846,M1,1,0,DisGeNET,35,Epileptic drop attack,,-4.7,4.8,5.8,30182,143,487,11,2.3,0.67,38|210|590|847|3418|3612|9091|10588|26227|51227|93183,ACAT1|ALAD|BCHE|CAT|IDH2|IMPA1|PIGQ|MTHFS|PHGDH|PIGP|PIGM,-2.8,0
1,-4.7,C0160390,M1,1,0,DisGeNET,35,Injury of liver,,-4.7,10,7.2,30182,36,487,6,1.2,0.5,498|506|522|2539|2645|4190,ATP5F1A|ATP5F1B|ATP5PF|G6PD|GCK|MDH1,-2.8,0
1,-4.7,C0003962,M1,1,0,DisGeNET,35,Ascites,,-4.7,4.1,5.5,30182,198,487,13,2.7,0.73,2184|2632|2821|3612|3988|4513|4953|5644|7298|7386|79053|79796|79947,FAH|GBE1|GPI|IMPA1|LIPA|COX2|ODC1|PRSS1|TYMS|UQCRFS1|ALG8|ALG9|DHDDS,-2.8,0
1,-4.6,C0016522,M1,1,0,DisGeNET,35,"Foramen Ovale, Patent",,-4.6,6.8,6.3,30182,73,487,8,1.6,0.58,2657|4524|7086|9091|23556|26227|55349|79087,GDF1|MTHFR|TKT|PIGQ|PIGN|PHGDH|CHDH|ALG12,-2.8,0
1,-4.6,C0423110,M1,1,0,DisGeNET,35,Downward slant of palpebral fissure,,-4.6,3,5.1,30182,391,487,19,3.9,0.88,271|529|633|1723|2737|4247|4329|4598|7372|8813|8867|9533|10269|11128|25885|51082|79868|79947|171568,AMPD2|ATP6V1E1|BGN|DHODH|GLI3|MGAT2|ALDH6A1|MVK|UMPS|DPM1|SYNJ1|POLR1C|ZMPSTE24|POLR3A|POLR1A|POLR1D|ALG13|DHDDS|POLR3H,-2.8,0
1,-4.6,C0018777,M1,1,0,DisGeNET,35,Conductive hearing loss,,-4.6,3.4,5.3,30182,291,487,16,3.3,0.81,1723|1743|2271|2762|3614|4191|5238|6389|6390|6391|6392|9487|9533|51082|79947|138050,DHODH|DLST|FH|GMDS|IMPDH1|MDH2|PGM3|SDHA|SDHB|SDHC|SDHD|PIGL|POLR1C|POLR1D|DHDDS|HGSNAT,-2.8,0
1,-4.6,C1836542,M1,1,0,DisGeNET,35,Depressed nasal bridge,,-4.6,2.9,5.1,30182,426,487,20,4.1,0.9,51|2271|2737|2752|4329|4668|5277|5373|5426|8813|9091|9487|10195|23556|29968|51227|51604|79158|79796|79868,ACOX1|FH|GLI3|GLUL|ALDH6A1|NAGA|PIGA|PMM2|POLE|DPM1|PIGQ|PIGL|ALG3|PIGN|PSAT1|PIGP|PIGT|GNPTAB|ALG9|ALG13,-2.8,0
1,-4.6,C0276496,M1,1,0,DisGeNET,35,Familial Alzheimer Disease (FAD),,-4.6,3.6,5.3,30182,260,487,15,3.1,0.78,498|590|847|2023|2539|3251|4513|4524|4967|7012|7167|8803|8867|10195|55256,ATP5F1A|BCHE|CAT|ENO1|G6PD|HPRT1|COX2|MTHFR|OGDH|TERC|TPI1|SUCLA2|SYNJ1|ALG3|ADI1,-2.8,0
1,-4.6,C0751837,M1,1,0,DisGeNET,35,Gait Ataxia,,-4.6,4.3,5.6,30182,172,487,12,2.5,0.7,158|2571|2643|4508|4535|4536|4537|8733|8867|27235|51102|57704,ADSL|GAD1|GCH1|ATP6|ND1|ND2|ND3|GPAA1|SYNJ1|COQ2|MECR|GBA2,-2.8,0
1,-4.6,C1837098,M1,1,0,DisGeNET,35,Easy fatigability,,-4.6,6.7,6.3,30182,74,487,8,1.6,0.58,1798|2673|6389|6390|6392|51776|85365|199857,DPAGT1|GFPT1|SDHA|SDHB|SDHD|MAP3K20|ALG2|ALG14,-2.7,0
1,-4.6,C0236734,M1,1,0,DisGeNET,35,Caffeine related disorders,,-4.6,3.1,5.1,30182,359,487,18,3.7,0.85,31|100|271|471|501|1738|2744|4351|4524|5424|6120|7263|7306|7386|7498|8803|11112|79947,ACACA|ADA|AMPD2|ATIC|ALDH7A1|DLD|GLS|MPI|MTHFR|POLD1|RPE|TST|TYRP1|UQCRFS1|XDH|SUCLA2|HIBADH|DHDDS,-2.7,0
1,-4.6,C2900450,M1,1,0,DisGeNET,35,Other Creutzfeldt-Jakob disease,,-4.6,10,7.1,30182,37,487,6,1.2,0.5,2821|4190|4512|4513|5742|8803,GPI|MDH1|COX1|COX2|PTGS1|SUCLA2,-2.7,0
1,-4.6,C1849367,M1,1,0,DisGeNET,35,Nasal bridge wide,,-4.6,2.9,5,30182,429,487,20,4.1,0.9,51|95|2737|2752|3614|5053|5160|7372|8733|9487|9533|10195|23556|25885|51082|55650|79947|84720|138050|284098,ACOX1|ACY1|GLI3|GLUL|IMPDH1|PAH|PDHA1|UMPS|GPAA1|PIGL|POLR1C|ALG3|PIGN|POLR1A|POLR1D|PIGV|DHDDS|PIGO|HGSNAT|PIGW,-2.7,0
1,-4.6,C1565489,M1,1,0,DisGeNET,35,Renal Insufficiency,,-4.6,2.5,4.9,30182,615,487,25,5.1,1,189|353|551|847|1371|2184|2235|2695|2805|2875|3145|3251|3418|3939|4512|4513|4514|4524|4535|4669|5230|5289|8560|53947|79947,AGXT|APRT|AVP|CAT|CPOX|FAH|FECH|GIP|GOT1|GPT|HMBS|HPRT1|IDH2|LDHA|COX1|COX2|COX3|MTHFR|ND1|NAGLU|PGK1|PIK3C3|DEGS1|A4GALT|DHDDS,-2.7,0
1,-4.6,C0205696,M1,1,0,DisGeNET,35,Anaplastic carcinoma,,-4.6,3.7,5.4,30182,232,487,14,2.9,0.76,847|1040|2023|2158|2678|2937|4191|4512|5223|5742|6470|7086|7498|9615,CAT|CDS1|ENO1|F9|GGT1|GSS|MDH2|COX1|PGAM1|PTGS1|SHMT1|TKT|XDH|GDA,-2.7,0
1,-4.6,C1854882,M1,1,0,DisGeNET,35,Absent speech,,-4.6,3.7,5.4,30182,232,487,14,2.9,0.76,158|4191|5277|5813|5832|8560|8818|23556|51227|54802|55650|56052|284098|440138,ADSL|MDH2|PIGA|PURA|ALDH18A1|DEGS1|DPM2|PIGN|PIGP|TRIT1|PIGV|ALG1|PIGW|ALG11,-2.7,0
1,-4.5,C0158986,M1,1,0,DisGeNET,35,Neonatal hypoglycemia,,-4.5,7.9,6.5,30182,55,487,7,1.4,0.54,501|513|2203|2645|9091|10269|23417,ALDH7A1|ATP5F1D|FBP1|GCK|PIGQ|ZMPSTE24|MLYCD,-2.7,0
1,-4.5,C2939465,M1,1,0,DisGeNET,35,Deficiency of glucose-6-phosphate dehydrogenase,,-4.5,6.6,6.2,30182,75,487,8,1.6,0.58,2539|2821|3156|4477|4524|4706|5053|7086,G6PD|GPI|HMGCR|MSMB|MTHFR|NDUFAB1|PAH|TKT,-2.7,0
1,-4.5,C3203102,M1,1,0,DisGeNET,35,Idiopathic pulmonary arterial hypertension,,-4.5,2.3,4.8,30182,776,487,29,6,1.1,353|498|501|633|1371|1431|2023|2539|2720|2821|3145|3612|3988|4512|4513|4514|4535|5053|5130|5277|5289|5742|7306|8877|23556|27349|55349|79717|84890,APRT|ATP5F1A|ALDH7A1|BGN|CPOX|CS|ENO1|G6PD|GLB1|GPI|HMBS|IMPA1|LIPA|COX1|COX2|COX3|ND1|PAH|PCYT1A|PIGA|PIK3C3|PTGS1|TYRP1|SPHK1|PIGN|MCAT|CHDH|PPCS|ADO,-2.7,0
1,-4.5,C0268233,M1,1,0,DisGeNET,35,GALACTOSIALIDOSIS,,-4.5,21,8.7,30182,12,487,4,0.82,0.41,100|551|2720|3251,ADA|AVP|GLB1|HPRT1,-2.7,0
1,-4.5,C2931092,M1,1,0,DisGeNET,35,Maternally Inherited Leigh Syndrome,,-4.5,21,8.7,30182,12,487,4,0.82,0.41,4508|4535|4536|4537,ATP6|ND1|ND2|ND3,-2.7,0
1,-4.5,C4022013,M1,1,0,DisGeNET,35,Multiple glomerular cysts,,-4.5,21,8.7,30182,12,487,4,0.82,0.41,4508|4535|4536|4537,ATP6|ND1|ND2|ND3,-2.7,0
1,-4.5,C4025585,M1,1,0,DisGeNET,35,Lacticaciduria,,-4.5,21,8.7,30182,12,487,4,0.82,0.41,4508|4535|4536|4537,ATP6|ND1|ND2|ND3,-2.7,0
1,-4.5,C1866195,M1,1,0,DisGeNET,35,Downturned corners of mouth,,-4.5,5.1,5.8,30182,122,487,10,2.1,0.64,2645|2710|5277|9487|11128|51604|55650|56052|84720|284098,GCK|GK|PIGA|PIGL|POLR3A|PIGT|PIGV|ALG1|PIGO|PIGW,-2.7,0
1,-4.5,C4048306,M1,1,0,DisGeNET,35,Multiple endocrine neoplasia Type 2,,-4.5,7.7,6.5,30182,56,487,7,1.4,0.54,2271|2875|6390|6391|6392|8877|27349,FH|GPT|SDHB|SDHC|SDHD|SPHK1|MCAT,-2.7,0
1,-4.5,C1836735,M1,1,0,DisGeNET,35,hypopigmented skin patch,,-4.5,5,5.7,30182,123,487,10,2.1,0.64,4512|4513|4514|4535|5435|5498|6390|6391|6392|7012,COX1|COX2|COX3|ND1|POLR2F|PPOX|SDHB|SDHC|SDHD|TERC,-2.7,0
1,-4.5,C4317123,M1,1,0,DisGeNET,35,Myoclonic Seizures,,-4.5,5,5.7,30182,123,487,10,2.1,0.64,38|210|590|847|3418|3612|6709|93183|128869|284098,ACAT1|ALAD|BCHE|CAT|IDH2|IMPA1|SPTAN1|PIGM|PIGU|PIGW,-2.7,0
1,-4.5,C4551915,M1,1,0,DisGeNET,35,"Gait Disturbance, CTCAE",,-4.5,3.3,5.2,30182,299,487,16,3.3,0.81,51|767|2592|2632|2639|2720|4524|5832|9487|10243|51102|51218|55650|84720|94005|284098,ACOX1|CA8|GALT|GBE1|GCDH|GLB1|MTHFR|ALDH18A1|PIGL|GPHN|MECR|GLRX5|PIGV|PIGO|PIGS|PIGW,-2.7,0
1,-4.5,C0423757,M1,1,0,DisGeNET,35,Thin skin,,-4.5,6.4,6.1,30182,77,487,8,1.6,0.58,1371|5498|5624|5832|7389|10269|11128|79158,CPOX|PPOX|PROC|ALDH18A1|UROD|ZMPSTE24|POLR3A|GNPTAB,-2.6,0
1,-4.5,C1527344,M1,1,0,DisGeNET,35,Dysphonia,,-4.5,6.4,6.1,30182,77,487,8,1.6,0.58,1743|2271|4191|6389|6390|6391|6392|27235,DLST|FH|MDH2|SDHA|SDHB|SDHC|SDHD|COQ2,-2.6,0
1,-4.5,C1838391,M1,1,0,DisGeNET,35,Limb hypertonia,,-4.5,6.4,6.1,30182,77,487,8,1.6,0.58,1644|2643|4704|8867|11128|51227|79947|440138,DDC|GCH1|NDUFA9|SYNJ1|POLR3A|PIGP|DHDDS|ALG11,-2.6,0
1,-4.5,C0018671,M1,1,0,DisGeNET,35,Head and Neck Neoplasms,,-4.5,5,5.7,30182,124,487,10,2.1,0.64,1806|3141|5130|5742|6241|6391|7298|7389|9562|54205,DPYD|HLCS|PCYT1A|PTGS1|RRM2|SDHC|TYMS|UROD|MINPP1|CYCS,-2.6,0
1,-4.5,C0024776,M1,1,0,DisGeNET,35,Maple Syrup Urine Disease,,-4.5,13,7.5,30182,24,487,5,1,0.46,593|594|1629|1738|5053,BCKDHA|BCKDHB|DBT|DLD|PAH,-2.6,0
1,-4.4,C0376480,M1,1,0,DisGeNET,35,Gingival Overgrowth,,-4.4,5.6,5.9,30182,100,487,9,1.8,0.61,2720|4247|4512|4513|4514|4535|5277|23556|94005,GLB1|MGAT2|COX1|COX2|COX3|ND1|PIGA|PIGN|PIGS,-2.6,0
1,-4.4,C0085136,M1,1,0,DisGeNET,35,Central Nervous System Neoplasms,,-4.4,4.1,5.4,30182,180,487,12,2.5,0.7,1629|2744|3417|3418|4513|4524|5289|5430|6390|7167|55703|90780,DBT|GLS|IDH1|IDH2|COX2|MTHFR|PIK3C3|POLR2A|SDHB|TPI1|POLR3B|PYGO2,-2.6,0
1,-4.4,C0013604,M1,1,0,DisGeNET,35,Edema,,-4.4,4.9,5.6,30182,126,487,10,2.1,0.64,38|100|847|2235|2632|3155|4598|8879|79087|79796,ACAT1|ADA|CAT|FECH|GBE1|HMGCL|MVK|SGPL1|ALG12|ALG9,-2.6,0
1,-4.4,C0162835,M1,1,0,DisGeNET,35,Hypopigmentation disorder,,-4.4,4.9,5.6,30182,126,487,10,2.1,0.64,847|2643|2737|5053|5644|6120|7306|7389|7390|200576,CAT|GCH1|GLI3|PAH|PRSS1|RPE|TYRP1|UROD|UROS|PIKFYVE,-2.6,0
1,-4.4,C0002882,M1,1,0,DisGeNET,35,"Anemia, Hemolytic, Congenital Nonspherocytic",,-4.4,37,10,30182,5,487,3,0.62,0.35,2539|2821|7167,G6PD|GPI|TPI1,-2.6,0
1,-4.4,C0017671,M1,1,0,DisGeNET,35,Glomus Jugulare Tumor,,-4.4,37,10,30182,5,487,3,0.62,0.35,6390|6391|6392,SDHB|SDHC|SDHD,-2.6,0
1,-4.4,C0268568,M1,1,0,DisGeNET,35,Classic Maple Syrup Urine Disease,,-4.4,37,10,30182,5,487,3,0.62,0.35,593|594|1629,BCKDHA|BCKDHB|DBT,-2.6,0
1,-4.4,C0268569,M1,1,0,DisGeNET,35,Intermittent Maple Syrup Urine Disease,,-4.4,37,10,30182,5,487,3,0.62,0.35,593|594|1629,BCKDHA|BCKDHB|DBT,-2.6,0
1,-4.4,C0277355,M1,1,0,DisGeNET,35,Flea Infestation,,-4.4,37,10,30182,5,487,3,0.62,0.35,1431|4512|4513,CS|COX1|COX2,-2.6,0
1,-4.4,C0342770,M1,1,0,DisGeNET,35,Fumarase deficiency,,-4.4,37,10,30182,5,487,3,0.62,0.35,2271|2875|79947,FH|GPT|DHDDS,-2.6,0
1,-4.4,C0751285,M1,1,0,DisGeNET,35,"Maple Syrup Urine Disease, Thiamine Responsive",,-4.4,37,10,30182,5,487,3,0.62,0.35,593|594|1629,BCKDHA|BCKDHB|DBT,-2.6,0
1,-4.4,C1510431,M1,1,0,DisGeNET,35,Superficial Thrombophlebitis,,-4.4,37,10,30182,5,487,3,0.62,0.35,4524|5091|5624,MTHFR|PC|PROC,-2.6,0
1,-4.4,C1621920,M1,1,0,DisGeNET,35,Intermediate Maple Syrup Urine Disease,,-4.4,37,10,30182,5,487,3,0.62,0.35,593|594|1629,BCKDHA|BCKDHB|DBT,-2.6,0
1,-4.4,C1839531,M1,1,0,DisGeNET,35,Protein avoidance,,-4.4,37,10,30182,5,487,3,0.62,0.35,435|445|5009,ASL|ASS1|OTC,-2.6,0
1,-4.4,C1839533,M1,1,0,DisGeNET,35,Hyperglutaminemia,,-4.4,37,10,30182,5,487,3,0.62,0.35,435|445|5009,ASL|ASS1|OTC,-2.6,0
1,-4.4,C1853205,M1,1,0,DisGeNET,35,Glycosylphosphatidylinositol deficiency,,-4.4,37,10,30182,5,487,3,0.62,0.35,23556|93183|284098,PIGN|PIGM|PIGW,-2.6,0
1,-4.4,C1865145,M1,1,0,DisGeNET,35,Congenital disorder of glycosylation type 1B,,-4.4,37,10,30182,5,487,3,0.62,0.35,4351|5009|5373,MPI|OTC|PMM2,-2.6,0
1,-4.4,C4023159,M1,1,0,DisGeNET,35,Reduced factor IX activity,,-4.4,37,10,30182,5,487,3,0.62,0.35,2158|4247|5373,F9|MGAT2|PMM2,-2.6,0
1,-4.4,C4476644,M1,1,0,DisGeNET,35,Segmental myoclonic seizures,,-4.4,37,10,30182,5,487,3,0.62,0.35,6389|6390|6392,SDHA|SDHB|SDHD,-2.6,0
1,-4.4,C0234533,M1,1,0,DisGeNET,35,Generalized seizures,,-4.4,3.8,5.3,30182,210,487,13,2.7,0.73,38|210|590|847|1215|3418|3612|5279|7991|8867|9524|27349|93183,ACAT1|ALAD|BCHE|CAT|CMA1|IDH2|IMPA1|PIGC|TUSC3|SYNJ1|TECR|MCAT|PIGM,-2.6,0
1,-4.4,C0017551,M1,1,0,DisGeNET,35,Gilbert Disease (disorder),,-4.4,9.3,6.7,30182,40,487,6,1.2,0.5,1806|2539|2875|7389|55748|79947,DPYD|G6PD|GPT|UROD|CNDP2|DHDDS,-2.6,0
1,-4.4,C0374997,M1,1,0,DisGeNET,35,Helicobacter pylori (H. pylori) infection in conditions classified elsewhere and of unspecified site,,-4.4,2.5,4.8,30182,593,487,24,4.9,0.98,100|479|495|633|847|1719|1723|1737|2023|2678|2720|2752|2821|4512|4513|4524|4860|4953|5320|5742|6709|6723|51477|51776,ADA|ATP12A|ATP4A|BGN|CAT|DHFR|DHODH|DLAT|ENO1|GGT1|GLB1|GLUL|GPI|COX1|COX2|MTHFR|PNP|ODC1|PLA2G2A|PTGS1|SPTAN1|SRM|ISYNA1|MAP3K20,-2.6,0
1,-4.4,C0002889,M1,1,0,DisGeNET,35,"Anemia, Microangiopathic",,-4.4,19,8.3,30182,13,487,4,0.82,0.41,2539|2821|3704|7167,G6PD|GPI|ITPA|TPI1,-2.6,0
1,-4.4,C0035232,M1,1,0,DisGeNET,35,Respiratory Paralysis,,-4.4,19,8.3,30182,13,487,4,0.82,0.41,210|1371|3145|7167,ALAD|CPOX|HMBS|TPI1,-2.6,0
1,-4.4,C0162531,M1,1,0,DisGeNET,35,Hereditary Coproporphyria,,-4.4,19,8.3,30182,13,487,4,0.82,0.41,211|1371|5498|5644,ALAS1|CPOX|PPOX|PRSS1,-2.6,0
1,-4.4,C0423276,M1,1,0,DisGeNET,35,Shallow anterior chamber of eye,,-4.4,19,8.3,30182,13,487,4,0.82,0.41,9487|55650|84720|284098,PIGL|PIGV|PIGO|PIGW,-2.6,0
1,-4.4,C0750905,M1,1,0,DisGeNET,35,"Amino Acid Metabolism, Inherited Disorders",,-4.4,19,8.3,30182,13,487,4,0.82,0.41,191|4329|5625|5723,AHCY|ALDH6A1|PRODH|PSPH,-2.6,0
1,-4.4,C1879362,M1,1,0,DisGeNET,35,Hypertyrosinemia,,-4.4,19,8.3,30182,13,487,4,0.82,0.41,2184|3242|5813|6898,FAH|HPD|PURA|TAT,-2.6,0
1,-4.4,C1849508,M1,1,0,DisGeNET,35,"EPILEPSY, PYRIDOXINE-DEPENDENT",,-4.4,12,7.3,30182,25,487,5,1,0.46,501|2571|2752|3417|55163,ALDH7A1|GAD1|GLUL|IDH1|PNPO,-2.6,0
1,-4.4,C1858592,M1,1,0,DisGeNET,35,Carney Triad,,-4.4,12,7.3,30182,25,487,5,1,0.46,6389|6390|6391|6392|6652,SDHA|SDHB|SDHC|SDHD|SORD,-2.6,0
1,-4.4,C0003123,M1,1,0,DisGeNET,35,Anorexia,,-4.4,3.6,5.2,30182,242,487,14,2.9,0.76,38|551|590|2695|2875|3141|3145|3155|4512|4513|4514|4535|5644|79947,ACAT1|AVP|BCHE|GIP|GPT|HLCS|HMBS|HMGCL|COX1|COX2|COX3|ND1|PRSS1|DHDDS,-2.6,0
1,-4.3,C0017168,M1,1,0,DisGeNET,35,Gastroesophageal reflux disease,,-4.3,2.8,4.8,30182,446,487,20,4.1,0.9,479|495|1644|1806|2695|4508|4512|4513|5238|5277|5723|5742|5832|7012|7298|8867|10243|23556|26227|79947,ATP12A|ATP4A|DDC|DPYD|GIP|ATP6|COX1|COX2|PGM3|PIGA|PSPH|PTGS1|ALDH18A1|TERC|TYMS|SYNJ1|GPHN|PIGN|PHGDH|DHDDS,-2.6,0
1,-4.3,C0948896,M1,1,0,DisGeNET,35,Primary hypogonadism,,-4.3,6.2,6,30182,80,487,8,1.6,0.58,2592|4508|5373|5424|9533|11128|27235|55703,GALT|ATP6|PMM2|POLD1|POLR1C|POLR3A|COQ2|POLR3B,-2.6,0
1,-4.3,C0007112,M1,1,0,DisGeNET,35,Adenocarcinoma of prostate,,-4.3,3.1,5,30182,342,487,17,3.5,0.83,31|95|353|2571|3417|4128|4477|4513|5536|5723|6241|7012|7298|8877|29968|55554|90780,ACACA|ACY1|APRT|GAD1|IDH1|MAOA|MSMB|COX2|PPP5C|PSPH|RRM2|TERC|TYMS|SPHK1|PSAT1|KLK15|PYGO2,-2.5,0
1,-4.3,C0021125,M1,1,0,DisGeNET,35,Impulsive Behavior,,-4.3,3.4,5.1,30182,276,487,15,3.1,0.78,31|38|275|590|2571|2653|2731|3612|4128|5279|7012|7991|8867|9524|79947,ACACA|ACAT1|AMT|BCHE|GAD1|GCSH|GLDC|IMPA1|MAOA|PIGC|TERC|TUSC3|SYNJ1|TECR|DHDDS,-2.5,0
1,-4.3,C0016057,M1,1,0,DisGeNET,35,Fibrosarcoma,,-4.3,2.9,4.9,30182,413,487,19,3.9,0.88,353|633|1215|1485|1738|1806|1807|2720|2821|3251|3417|4953|5091|6241|6898|7386|8772|10714|51776,APRT|BGN|CMA1|CTAG1B|DLD|DPYD|DPYS|GLB1|GPI|HPRT1|IDH1|ODC1|PC|RRM2|TAT|UQCRFS1|FADD|POLD3|MAP3K20,-2.5,0
1,-4.3,C0009024,M1,1,0,DisGeNET,35,Clonus,,-4.3,7.2,6.2,30182,60,487,7,1.4,0.54,271|4512|4513|4514|4535|5091|51227,AMPD2|COX1|COX2|COX3|ND1|PC|PIGP,-2.5,0
