_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-4,L1k:325322,M1,1,0,L1000 shRNA,91,shRNA:CGS001-91949:COG7@A549@1uL:96h (DN),,-4,7.6,6,10173,21,383,6,1.6,0.63,2539|4860|5438|7167|51495|57016,G6PD|PNP|POLR2I|TPI1|HACD3|AKR1B10,-1.9,0
1,-4,L1k:285852,M1,1,0,L1000 shRNA,91,shRNA:CGS001-2115:ETV1@A549@1uL:96h (DN),,-4,3.9,5,10173,74,383,11,2.9,0.85,1738|2539|5438|5441|6184|7086|7167|7298|7358|22934|51082,DLD|G6PD|POLR2I|POLR2L|RPN1|TKT|TPI1|TYMS|UGDH|RPIA|POLR1D,-1.9,0
1,-4,L1k:277026,M1,1,0,L1000 shRNA,91,shRNA:CGS001-10489:LRRC41@A549@1uL:96h (DN),,-4,3.7,4.9,10173,87,383,12,3.1,0.89,514|1340|1603|2539|3417|4860|5438|5439|7167|9296|55748|57016,ATP5F1E|COX6B1|DAD1|G6PD|IDH1|PNP|POLR2I|POLR2J|TPI1|ATP6V1F|CNDP2|AKR1B10,-1.9,0
1,-4,L1k:287151,M1,1,0,L1000 shRNA,91,shRNA:CGS001-22887:FOXJ3@NPC@1.5uL:96h (DN),,-4,3.7,4.9,10173,87,383,12,3.1,0.89,128|516|2737|3156|5198|5281|5441|6675|7167|7298|29880|54205,ADH5|ATP5MC1|GLI3|HMGCR|PFAS|PIGF|POLR2L|UAP1|TPI1|TYMS|ALG5|CYCS,-1.9,0
1,-4,L1k:282033,M1,1,0,L1000 shRNA,91,shRNA:CGS001-1454:CSNK1E@A549@1uL:96h (DN),,-4,4.3,5.1,10173,62,383,10,2.6,0.81,2224|2539|3157|4726|5441|6389|7086|7167|7298|57016,FDPS|G6PD|HMGCS1|NDUFS6|POLR2L|SDHA|TKT|TPI1|TYMS|AKR1B10,-1.9,0
1,-4,L1k:289467,M1,1,0,L1000 shRNA,91,shRNA:CGS001-246778:IL27@A375@1uL:96h (DN),,-4,4.3,5.1,10173,62,383,10,2.6,0.81,128|514|847|1738|5223|5438|7167|7381|10476|65057,ADH5|ATP5F1E|CAT|DLD|PGAM1|POLR2I|TPI1|UQCRB|ATP5PD|ACD,-1.9,0
1,-4,L1k:290751,M1,1,0,L1000 shRNA,91,shRNA:CGS001-2625:GATA3@A375@1uL:96h (DN),,-4,6.2,5.6,10173,30,383,7,1.8,0.68,128|4144|5438|7086|7167|51495|65057,ADH5|MAT2A|POLR2I|TKT|TPI1|HACD3|ACD,-1.9,0
1,-4,L1k:306918,M1,1,0,L1000 shRNA,91,shRNA:CGS001-55274:PHF10@HCC515@2uL:96h (DN),,-4,6.2,5.6,10173,30,383,7,1.8,0.68,445|2224|4726|5441|22934|51382|55748,ASS1|FDPS|NDUFS6|POLR2L|RPIA|ATP6V1D|CNDP2,-1.9,0
1,-4,L1k:297354,M1,1,0,L1000 shRNA,91,shRNA:CGS001-3709:ITPR2@HCC515@2uL:96h (DN),,-4,5.3,5.4,10173,40,383,8,2.1,0.73,1738|2224|3157|4726|6184|7167|22934|23463,DLD|FDPS|HMGCS1|NDUFS6|RPN1|TPI1|RPIA|ICMT,-1.9,0
1,-4,L1k:293126,M1,1,0,L1000 shRNA,91,shRNA:CGS001-293:SLC25A6@A549@1uL:96h (DN),,-4,4.7,5.2,10173,51,383,9,2.3,0.77,2224|2539|3157|4704|4726|6184|6389|7167|57016,FDPS|G6PD|HMGCS1|NDUFA9|NDUFS6|RPN1|SDHA|TPI1|AKR1B10,-1.8,0
1,-4,L1k:296286,M1,1,0,L1000 shRNA,91,shRNA:CGS001-353345:GPR141@A549@1uL:96h (DN),,-4,4.7,5.2,10173,51,383,9,2.3,0.77,2224|2539|3157|4144|4726|5441|7086|7167|57016,FDPS|G6PD|HMGCS1|MAT2A|NDUFS6|POLR2L|TKT|TPI1|AKR1B10,-1.8,0
1,-4,L1k:303750,M1,1,0,L1000 shRNA,91,shRNA:CGS001-51655:RASD1@A549@1uL:96h (DN),,-4,4.7,5.2,10173,51,383,9,2.3,0.77,3157|5223|5441|6389|6390|7086|7167|29796|57016,HMGCS1|PGAM1|POLR2L|SDHA|SDHB|TKT|TPI1|UQCR10|AKR1B10,-1.8,0
1,-4,L1k:323079,M1,1,0,L1000 shRNA,91,shRNA:CGS001-8650:NUMB@A549@1uL:96h (DN),,-4,4.2,5.1,10173,63,383,10,2.6,0.81,2539|3157|4726|5223|5441|6389|7086|7167|7298|57016,G6PD|HMGCS1|NDUFS6|PGAM1|POLR2L|SDHA|TKT|TPI1|TYMS|AKR1B10,-1.8,0
1,-4,L1k:288418,M1,1,0,L1000 shRNA,91,shRNA:CGS001-23368:PPP1R13B@PC3@2uL:96h (DN),,-4,9.5,6.3,10173,14,383,5,1.3,0.58,1738|4860|5438|5440|51382,DLD|PNP|POLR2I|POLR2K|ATP6V1D,-1.8,0
1,-4,L1k:291757,M1,1,0,L1000 shRNA,91,shRNA:CGS001-2737:GLI3@HA1E@1.5uL:96h (DN),,-4,9.5,6.3,10173,14,383,5,1.3,0.58,1738|5223|5441|7167|7298,DLD|PGAM1|POLR2L|TPI1|TYMS,-1.8,0
1,-4,L1k:296404,M1,1,0,L1000 shRNA,91,shRNA:CGS001-355:FAS@A549@1uL:96h (DN),,-4,9.5,6.3,10173,14,383,5,1.3,0.58,7086|7167|7298|7358|51495,TKT|TPI1|TYMS|UGDH|HACD3,-1.8,0
1,-4,L1k:311961,M1,1,0,L1000 shRNA,91,shRNA:CGS001-6184:RPN1@MCF7@2uL:96h (DN),,-4,9.5,6.3,10173,14,383,5,1.3,0.58,2643|5440|6184|7086|7298,GCH1|POLR2K|RPN1|TKT|TYMS,-1.8,0
1,-4,L1k:321243,M1,1,0,L1000 shRNA,91,shRNA:CGS001-836:CASP3@A549@1uL:96h (DN),,-4,9.5,6.3,10173,14,383,5,1.3,0.58,2539|5223|5441|7086|57016,G6PD|PGAM1|POLR2L|TKT|AKR1B10,-1.8,0
1,-4,L1k:323423,M1,1,0,L1000 shRNA,91,shRNA:CGS001-8737:RIPK1@MCF7@2uL:96h (DN),,-4,9.5,6.3,10173,14,383,5,1.3,0.58,128|1738|3157|5438|51382,ADH5|DLD|HMGCS1|POLR2I|ATP6V1D,-1.8,0
1,-4,L1k:327039,M1,1,0,L1000 shRNA,91,shRNA:CGS001-9703:KIAA0100@A549@1uL:96h (DN),,-4,9.5,6.3,10173,14,383,5,1.3,0.58,847|2539|3417|7167|57016,CAT|G6PD|IDH1|TPI1|AKR1B10,-1.8,0
1,-3.9,L1k:304631,M1,1,0,L1000 shRNA,91,shRNA:CGS001-5321:PLA2G4A@A549@1uL:96h (DN),,-3.9,5.2,5.3,10173,41,383,8,2.1,0.73,1738|3157|5441|6389|7086|7167|7298|51382,DLD|HMGCS1|POLR2L|SDHA|TKT|TPI1|TYMS|ATP6V1D,-1.8,0
1,-3.9,L1k:309943,M1,1,0,L1000 shRNA,91,shRNA:CGS001-57520:HECW2@SW480:96h (DN),,-3.9,4.6,5.1,10173,52,383,9,2.3,0.77,440|533|4704|4860|5441|6117|7167|7298|51082,ASNS|ATP6V0B|NDUFA9|PNP|POLR2L|RPA1|TPI1|TYMS|POLR1D,-1.8,0
1,-3.9,L1k:278642,M1,1,0,L1000 shRNA,91,shRNA:CGS001-10939:AFG3L2@HT29@1uL:96h (UP),,-3.9,6,5.5,10173,31,383,7,1.8,0.68,440|2058|2673|4141|26227|29968|84890,ASNS|EPRS1|GFPT1|MARS1|PHGDH|PSAT1|ADO,-1.8,0
1,-3.9,L1k:303734,M1,1,0,L1000 shRNA,91,shRNA:CGS001-5164:PDK2@A549@1uL:96h (DN),,-3.9,6,5.5,10173,31,383,7,1.8,0.68,3157|4144|5441|6117|6241|7086|7298,HMGCS1|MAT2A|POLR2L|RPA1|RRM2|TKT|TYMS,-1.8,0
1,-3.9,L1k:289060,M1,1,0,L1000 shRNA,91,shRNA:CGS001-23585:TMEM50A@A549@1uL:96h (DN),,-3.9,7.2,5.8,10173,22,383,6,1.6,0.63,128|1738|6117|7167|51495|57016,ADH5|DLD|RPA1|TPI1|HACD3|AKR1B10,-1.8,0
1,-3.9,L1k:324435,M1,1,0,L1000 shRNA,91,shRNA:CGS001-8986:RPS6KA4@A549@1uL:96h (DN),,-3.9,7.2,5.8,10173,22,383,6,1.6,0.63,1738|2539|7086|7358|51382|57016,DLD|G6PD|TKT|UGDH|ATP6V1D|AKR1B10,-1.8,0
1,-3.9,L1k:283833,M1,1,0,L1000 shRNA,91,shRNA:CGS001-16:AARS@PC3@2uL:96h (UP),,-3.9,13,6.9,10173,8,383,4,1,0.52,440|2058|26227|29968,ASNS|EPRS1|PHGDH|PSAT1,-1.8,0
1,-3.9,L1k:301893,M1,1,0,L1000 shRNA,91,shRNA:CGS001-501:ALDH7A1@A549@1uL:96h (DN),,-3.9,13,6.9,10173,8,383,4,1,0.52,501|2539|7167|7358,ALDH7A1|G6PD|TPI1|UGDH,-1.8,0
1,-3.9,L1k:308102,M1,1,0,L1000 shRNA,91,shRNA:CGS001-55872:PBK@HT29@1uL:96h (DN),,-3.9,13,6.9,10173,8,383,4,1,0.52,1738|4860|5438|6117,DLD|PNP|POLR2I|RPA1,-1.8,0
1,-3.9,L1k:308625,M1,1,0,L1000 shRNA,91,shRNA:CGS001-5636:PRPSAP2@HT29@1uL:96h (DN),,-3.9,13,6.9,10173,8,383,4,1,0.52,7086|7167|22934|51382,TKT|TPI1|RPIA|ATP6V1D,-1.8,0
1,-3.9,L1k:324316,M1,1,0,L1000 shRNA,91,shRNA:CGS001-8942:KYNU@HT29@1uL:96h (DN),,-3.9,13,6.9,10173,8,383,4,1,0.52,128|3157|22934|55256,ADH5|HMGCS1|RPIA|ADI1,-1.8,0
1,-3.9,L1k:288030,M1,1,0,L1000 shRNA,91,shRNA:CGS001-23212:RRS1@HA1E@1.5uL:96h (DN),,-3.9,4.2,5,10173,64,383,10,2.6,0.81,158|435|1738|3145|4704|5427|5441|7390|9091|27235,ADSL|ASL|DLD|HMBS|NDUFA9|POLE2|POLR2L|UROS|PIGQ|COQ2,-1.8,0
1,-3.9,L1k:303279,M1,1,0,L1000 shRNA,91,shRNA:CGS001-513:ATP5D@A375@1uL:96h (DN),,-3.9,3.8,4.9,10173,77,383,11,2.9,0.85,128|1738|3157|5223|5236|5438|5498|7167|51382|55163|65057,ADH5|DLD|HMGCS1|PGAM1|PGM1|POLR2I|PPOX|TPI1|ATP6V1D|PNPO|ACD,-1.8,0
1,-3.8,L1k:291887,M1,1,0,L1000 shRNA,91,shRNA:CGS001-2762:GMDS@ASC@6uL:96h (DN),,-3.8,4.1,4.9,10173,65,383,10,2.6,0.81,513|4726|5236|5438|5441|6117|7167|7358|29796|51382,ATP5F1D|NDUFS6|PGM1|POLR2I|POLR2L|RPA1|TPI1|UGDH|UQCR10|ATP6V1D,-1.7,0
1,-3.8,L1k:313809,M1,1,0,L1000 shRNA,91,shRNA:CGS001-6493:SIM2@A549@1uL:96h (DN),,-3.8,4.1,4.9,10173,65,383,10,2.6,0.81,1738|2539|2582|3157|4704|5498|6241|7086|7167|57016,DLD|G6PD|GALE|HMGCS1|NDUFA9|PPOX|RRM2|TKT|TPI1|AKR1B10,-1.7,0
1,-3.8,L1k:284098,M1,1,0,L1000 shRNA,91,shRNA:CGS001-1786:DNMT1@A549@1uL:96h (DN),,-3.8,5.1,5.2,10173,42,383,8,2.1,0.73,128|1738|2539|6117|7086|7167|54205|57016,ADH5|DLD|G6PD|RPA1|TKT|TPI1|CYCS|AKR1B10,-1.7,0
1,-3.8,L1k:297161,M1,1,0,L1000 shRNA,91,shRNA:CGS001-367:AR@A549@1uL:96h (DN),,-3.8,5.1,5.2,10173,42,383,8,2.1,0.73,1738|2058|5223|5441|6117|7086|7167|23463,DLD|EPRS1|PGAM1|POLR2L|RPA1|TKT|TPI1|ICMT,-1.7,0
1,-3.8,L1k:310125,M1,1,0,L1000 shRNA,91,shRNA:CGS001-57693:ZNF317@A549@1uL:96h (DN),,-3.8,5.1,5.2,10173,42,383,8,2.1,0.73,445|3157|5223|5441|6184|7086|7298|51382,ASS1|HMGCS1|PGAM1|POLR2L|RPN1|TKT|TYMS|ATP6V1D,-1.7,0
1,-3.8,L1k:317102,M1,1,0,L1000 shRNA,91,shRNA:CGS001-7204:TRIO@A549@1uL:96h (DN),,-3.8,5.1,5.2,10173,42,383,8,2.1,0.73,2224|3157|4726|5441|7086|7167|7298|57016,FDPS|HMGCS1|NDUFS6|POLR2L|TKT|TPI1|TYMS|AKR1B10,-1.7,0
1,-3.8,L1k:327838,M1,1,0,L1000 shRNA,91,shRNA:CGS001-9924:PAN2@A549@1uL:96h (DN),,-3.8,5.1,5.2,10173,42,383,8,2.1,0.73,847|2539|5441|6117|7358|23463|26227|374291,CAT|G6PD|POLR2L|RPA1|UGDH|ICMT|PHGDH|NDUFS7,-1.7,0
1,-3.8,L1k:320472,M1,1,0,L1000 shRNA,91,shRNA:CGS001-81570:CLPB@A549@1uL:96h (DN),,-3.8,3.5,4.7,10173,91,383,12,3.1,0.89,445|3157|5223|5441|6391|7086|7298|7358|8560|29796|51495|57016,ASS1|HMGCS1|PGAM1|POLR2L|SDHC|TKT|TYMS|UGDH|DEGS1|UQCR10|HACD3|AKR1B10,-1.7,0
1,-3.8,L1k:279759,M1,1,0,L1000 shRNA,91,shRNA:CGS001-11267:SNF8@A549@1uL:96h (DN),,-3.8,5.8,5.4,10173,32,383,7,1.8,0.68,3157|5441|6241|7086|7298|29796|57016,HMGCS1|POLR2L|RRM2|TKT|TYMS|UQCR10|AKR1B10,-1.7,0
1,-3.8,L1k:281731,M1,1,0,L1000 shRNA,91,shRNA:CGS001-139760:GPR119@A549@1uL:96h (DN),,-3.8,5.8,5.4,10173,32,383,7,1.8,0.68,2539|3157|6184|6389|7086|7298|57016,G6PD|HMGCS1|RPN1|SDHA|TKT|TYMS|AKR1B10,-1.7,0
1,-3.8,L1k:289077,M1,1,0,L1000 shRNA,91,shRNA:CGS001-23588:KLHDC2@ASC@6uL:96h (DN),,-3.8,5.8,5.4,10173,32,383,7,1.8,0.68,445|3157|4726|5223|5441|6184|7167,ASS1|HMGCS1|NDUFS6|PGAM1|POLR2L|RPN1|TPI1,-1.7,0
1,-3.8,L1k:321102,M1,1,0,L1000 shRNA,91,shRNA:CGS001-83448:PUS7L@ASC@6uL:96h (DN),,-3.8,5.8,5.4,10173,32,383,7,1.8,0.68,513|3417|4726|5441|6184|8560|55748,ATP5F1D|IDH1|NDUFS6|POLR2L|RPN1|DEGS1|CNDP2,-1.7,0
1,-3.8,L1k:282333,M1,1,0,L1000 shRNA,91,shRNA:CGS001-148156:ZNF558@PC3@2uL:96h (DN),,-3.8,6.9,5.6,10173,23,383,6,1.6,0.63,1738|2058|5438|7167|54205|55748,DLD|EPRS1|POLR2I|TPI1|CYCS|CNDP2,-1.7,0
1,-3.8,L1k:283870,M1,1,0,L1000 shRNA,91,shRNA:CGS001-170591:S100Z@A549@1uL:96h (DN),,-3.8,6.9,5.6,10173,23,383,6,1.6,0.63,3157|4144|4726|7167|7298|57016,HMGCS1|MAT2A|NDUFS6|TPI1|TYMS|AKR1B10,-1.7,0
1,-3.8,L1k:284656,M1,1,0,L1000 shRNA,91,shRNA:CGS001-1910:EDNRB@A549@1uL:96h (DN),,-3.8,6.9,5.6,10173,23,383,6,1.6,0.63,2224|2539|4726|6241|6389|57016,FDPS|G6PD|NDUFS6|RRM2|SDHA|AKR1B10,-1.7,0
1,-3.8,L1k:296486,M1,1,0,L1000 shRNA,91,shRNA:CGS001-356:FASLG@HCC515@2uL:96h (DN),,-3.8,6.9,5.6,10173,23,383,6,1.6,0.63,211|445|501|2224|3157|55256,ALAS1|ASS1|ALDH7A1|FDPS|HMGCS1|ADI1,-1.7,0
1,-3.8,L1k:308460,M1,1,0,L1000 shRNA,91,shRNA:CGS001-5607:MAP2K5@A549@1uL:96h (DN),,-3.8,6.9,5.6,10173,23,383,6,1.6,0.63,533|5236|7086|7167|7358|54205,ATP6V0B|PGM1|TKT|TPI1|UGDH|CYCS,-1.7,0
1,-3.8,L1k:318191,M1,1,0,L1000 shRNA,91,shRNA:CGS001-7508:XPC@MCF7@2uL:96h (DN),,-3.8,6.9,5.6,10173,23,383,6,1.6,0.63,514|2643|5440|7086|7298|8772,ATP5F1E|GCH1|POLR2K|TKT|TYMS|FADD,-1.7,0
1,-3.8,L1k:288436,M1,1,0,L1000 shRNA,91,shRNA:CGS001-23378:RRP8@ASC@6uL:96h (DN),,-3.8,8.9,6,10173,15,383,5,1.3,0.58,445|5223|7086|7167|8560,ASS1|PGAM1|TKT|TPI1|DEGS1,-1.7,0
1,-3.8,L1k:312116,M1,1,0,L1000 shRNA,91,shRNA:CGS001-6201:RPS7@MCF7@2uL:96h (DN),,-3.8,8.9,6,10173,15,383,5,1.3,0.58,445|2058|2821|4860|7086,ASS1|EPRS1|GPI|PNP|TKT,-1.7,0
1,-3.8,L1k:316127,M1,1,0,L1000 shRNA,91,shRNA:CGS001-7016:TESK1@PC3@2uL:96h (DN),,-3.8,8.9,6,10173,15,383,5,1.3,0.58,533|4729|5162|27235|51102,ATP6V0B|NDUFV2|PDHB|COQ2|MECR,-1.7,0
1,-3.8,L1k:320453,M1,1,0,L1000 shRNA,91,shRNA:CGS001-81544:GDPD5@HT29@1uL:96h (DN),,-3.8,8.9,6,10173,15,383,5,1.3,0.58,128|2673|5223|5438|7167,ADH5|GFPT1|PGAM1|POLR2I|TPI1,-1.7,0
1,-3.8,L1k:292090,M1,1,0,L1000 shRNA,91,shRNA:CGS001-27:ABL2@A549@1uL:96h (DN),,-3.8,4,4.9,10173,66,383,10,2.6,0.81,158|1603|1841|4860|5438|5441|6184|7167|7298|54205,ADSL|DAD1|DTYMK|PNP|POLR2I|POLR2L|RPN1|TPI1|TYMS|CYCS,-1.7,0
1,-3.8,L1k:308479,M1,1,0,L1000 shRNA,91,shRNA:CGS001-5608:MAP2K6@A549@1uL:96h (DN),,-3.8,4,4.9,10173,66,383,10,2.6,0.81,2539|3157|4726|4728|5223|5438|5441|7086|7167|7298,G6PD|HMGCS1|NDUFS6|NDUFS8|PGAM1|POLR2I|POLR2L|TKT|TPI1|TYMS,-1.7,0
1,-3.8,L1k:285744,M1,1,0,L1000 shRNA,91,shRNA:CGS001-2099:ESR1@A549@1uL:96h (DN),,-3.8,4.4,5,10173,54,383,9,2.3,0.77,3157|3417|4726|5223|5441|6389|7086|7167|7298,HMGCS1|IDH1|NDUFS6|PGAM1|POLR2L|SDHA|TKT|TPI1|TYMS,-1.7,0
1,-3.8,L1k:300830,M1,1,0,L1000 shRNA,91,shRNA:CGS001-474354:LRRC18@A549@1uL:96h (DN),,-3.8,3.7,4.8,10173,79,383,11,2.9,0.85,2539|3939|5223|5438|5441|6184|6390|7086|7167|54205|57016,G6PD|LDHA|PGAM1|POLR2I|POLR2L|RPN1|SDHB|TKT|TPI1|CYCS|AKR1B10,-1.7,0
1,-3.8,L1k:321743,M1,1,0,L1000 shRNA,91,shRNA:CGS001-8444:DYRK3@PC3@2uL:96h (DN),,-3.8,4.9,5.1,10173,43,383,8,2.1,0.73,445|847|2023|2821|3422|3988|5223|5230,ASS1|CAT|ENO1|GPI|IDI1|LIPA|PGAM1|PGK1,-1.7,0
1,-3.7,L1k:294995,M1,1,0,L1000 shRNA,91,shRNA:CGS001-3265:HRAS@SW480:96h (DN),,-3.7,4,4.8,10173,67,383,10,2.6,0.81,440|978|1738|2597|4704|5223|5441|6117|7167|7298,ASNS|CDA|DLD|GAPDH|NDUFA9|PGAM1|POLR2L|RPA1|TPI1|TYMS,-1.6,0
1,-3.7,L1k:278021,M1,1,0,L1000 shRNA,91,shRNA:CGS001-10732:TCFL5@PC3@2uL:96h (DN),,-3.7,5.6,5.3,10173,33,383,7,1.8,0.68,1738|5373|5833|26227|51005|51382|55256,DLD|PMM2|PCYT2|PHGDH|AMDHD2|ATP6V1D|ADI1,-1.6,0
1,-3.7,L1k:289171,M1,1,0,L1000 shRNA,91,shRNA:CGS001-23647:ARFIP2@A549@1uL:96h (DN),,-3.7,5.6,5.3,10173,33,383,7,1.8,0.68,3939|5223|5440|5441|7167|51382|57016,LDHA|PGAM1|POLR2K|POLR2L|TPI1|ATP6V1D|AKR1B10,-1.6,0
1,-3.7,L1k:303610,M1,1,0,L1000 shRNA,91,shRNA:CGS001-51593:SRRT@A549@1uL:96h (DN),,-3.7,5.6,5.3,10173,33,383,7,1.8,0.68,2539|3157|6241|6389|7086|51495|57016,G6PD|HMGCS1|RRM2|SDHA|TKT|HACD3|AKR1B10,-1.6,0
1,-3.7,L1k:282818,M1,1,0,L1000 shRNA,91,shRNA:CGS001-152:ADRA2C@HEPG2@1.5uL:96h (DN),,-3.7,3.7,4.7,10173,80,383,11,2.9,0.85,516|1738|2224|2937|4694|5223|5438|6184|7167|8879|23475,ATP5MC1|DLD|FDPS|GSS|NDUFA1|PGAM1|POLR2I|RPN1|TPI1|SGPL1|QPRT,-1.6,0
1,-3.7,L1k:276495,M1,1,0,L1000 shRNA,91,shRNA:CGS001-10381:TUBB3@A549@1uL:96h (DN),,-3.7,4.3,4.9,10173,55,383,9,2.3,0.77,47|1738|2539|4191|4704|6390|7086|7167|23463,ACLY|DLD|G6PD|MDH2|NDUFA9|SDHB|TKT|TPI1|ICMT,-1.6,0
1,-3.7,L1k:282971,M1,1,0,L1000 shRNA,91,shRNA:CGS001-159296:NKX2-3@A549@1uL:96h (DN),,-3.7,4.3,4.9,10173,55,383,9,2.3,0.77,2539|3157|4726|5236|5438|5441|7086|7167|7298,G6PD|HMGCS1|NDUFS6|PGM1|POLR2I|POLR2L|TKT|TPI1|TYMS,-1.6,0
1,-3.7,L1k:312825,M1,1,0,L1000 shRNA,91,shRNA:CGS001-6390:SDHB@PC3@2uL:96h (DN),,-3.7,4.8,5,10173,44,383,8,2.1,0.73,501|3251|3988|4860|5162|6117|6390|55748,ALDH7A1|HPRT1|LIPA|PNP|PDHB|RPA1|SDHB|CNDP2,-1.6,0
1,-3.7,L1k:321316,M1,1,0,L1000 shRNA,91,shRNA:CGS001-83873:GPR61@HCC515@2uL:96h (DN),,-3.7,4.8,5,10173,44,383,8,2.1,0.73,445|528|1737|1738|1806|5373|6392|22934,ASS1|ATP6V1C1|DLAT|DLD|DPYD|PMM2|SDHD|RPIA,-1.6,0
1,-3.7,L1k:322056,M1,1,0,L1000 shRNA,91,shRNA:CGS001-84775:ZNF607@HA1E@1.5uL:96h (DN),,-3.7,4.8,5,10173,44,383,8,2.1,0.73,211|4704|5373|6184|7298|8560|51382|55748,ALAS1|NDUFA9|PMM2|RPN1|TYMS|DEGS1|ATP6V1D|CNDP2,-1.6,0
1,-3.7,L1k:327986,M1,1,0,L1000 shRNA,91,shRNA:CGS001-995:CDC25C@A549@1uL:96h (DN),,-3.7,4.8,5,10173,44,383,8,2.1,0.73,2539|3157|4726|5441|7086|7167|7298|57016,G6PD|HMGCS1|NDUFS6|POLR2L|TKT|TPI1|TYMS|AKR1B10,-1.6,0
1,-3.7,L1k:291600,M1,1,0,L1000 shRNA,91,shRNA:CGS001-27244:SESN1@A375@1uL:96h (DN),,-3.7,20,7.5,10173,4,383,3,0.78,0.45,3157|7086|22934,HMGCS1|TKT|RPIA,-1.6,0
1,-3.7,L1k:311870,M1,1,0,L1000 shRNA,91,shRNA:CGS001-6117:RPA1@MCF7@2uL:96h (DN),,-3.7,20,7.5,10173,4,383,3,0.78,0.45,6117|51082|51727,RPA1|POLR1D|CMPK1,-1.6,0
1,-3.7,L1k:316377,M1,1,0,L1000 shRNA,91,shRNA:CGS001-7052:TGM2@MCF7@2uL:96h (DN),,-3.7,20,7.5,10173,4,383,3,0.78,0.45,1738|3157|5438,DLD|HMGCS1|POLR2I,-1.6,0
1,-3.7,L1k:284976,M1,1,0,L1000 shRNA,91,shRNA:CGS001-1983:EIF5@ASC@6uL:96h (DN),,-3.7,6.6,5.5,10173,24,383,6,1.6,0.63,4704|4726|5223|5441|6184|7167,NDUFA9|NDUFS6|PGAM1|POLR2L|RPN1|TPI1,-1.6,0
1,-3.7,L1k:289459,M1,1,0,L1000 shRNA,91,shRNA:CGS001-24149:ZNF318@HT29@1uL:96h (DN),,-3.7,6.6,5.5,10173,24,383,6,1.6,0.63,622|1738|3251|5223|10063|55256,BDH1|DLD|HPRT1|PGAM1|COX17|ADI1,-1.6,0
1,-3.7,L1k:304326,M1,1,0,L1000 shRNA,91,shRNA:CGS001-5257:PHKB@A549@1uL:96h (DN),,-3.7,6.6,5.5,10173,24,383,6,1.6,0.63,2582|5223|5438|7167|7358|57016,GALE|PGAM1|POLR2I|TPI1|UGDH|AKR1B10,-1.6,0
1,-3.7,L1k:307621,M1,1,0,L1000 shRNA,91,shRNA:CGS001-5567:PRKACB@SW480:96h (DN),,-3.7,6.6,5.5,10173,24,383,6,1.6,0.63,440|445|4726|5441|6472|7298,ASNS|ASS1|NDUFS6|POLR2L|SHMT2|TYMS,-1.6,0
1,-3.7,L1k:310716,M1,1,0,L1000 shRNA,91,shRNA:CGS001-5860:QDPR@HT29@1uL:96h (DN),,-3.7,6.6,5.5,10173,24,383,6,1.6,0.63,34|128|1738|2356|2752|5223,ACADM|ADH5|DLD|FPGS|GLUL|PGAM1,-1.6,0
1,-3.7,L1k:311462,M1,1,0,L1000 shRNA,91,shRNA:CGS001-5985:RFC5@ASC@6uL:96h (DN),,-3.7,6.6,5.5,10173,24,383,6,1.6,0.63,445|3417|4144|4700|4704|7167,ASS1|IDH1|MAT2A|NDUFA6|NDUFA9|TPI1,-1.6,0
1,-3.7,L1k:314081,M1,1,0,L1000 shRNA,91,shRNA:CGS001-65264:UBE2Z@HCC515@2uL:96h (DN),,-3.7,6.6,5.5,10173,24,383,6,1.6,0.63,3988|5223|6117|7167|51495|54205,LIPA|PGAM1|RPA1|TPI1|HACD3|CYCS,-1.6,0
1,-3.7,L1k:318675,M1,1,0,L1000 shRNA,91,shRNA:CGS001-7753:ZNF202@HCC515@2uL:96h (DN),,-3.7,6.6,5.5,10173,24,383,6,1.6,0.63,2224|4726|5441|7167|51382|55748,FDPS|NDUFS6|POLR2L|TPI1|ATP6V1D|CNDP2,-1.6,0
1,-3.7,L1k:321702,M1,1,0,L1000 shRNA,91,shRNA:CGS001-84435:GPR123@HCC515@2uL:96h (DN),,-3.7,6.6,5.5,10173,24,383,6,1.6,0.63,2582|5223|6390|7167|7358|8560,GALE|PGAM1|SDHB|TPI1|UGDH|DEGS1,-1.6,0
1,-3.7,L1k:323749,M1,1,0,L1000 shRNA,91,shRNA:CGS001-8805:TRIM24@A375@1uL:96h (DN),,-3.7,6.6,5.5,10173,24,383,6,1.6,0.63,128|4144|5438|7167|51382|65057,ADH5|MAT2A|POLR2I|TPI1|ATP6V1D|ACD,-1.6,0
1,-3.7,L1k:278337,M1,1,0,L1000 shRNA,91,shRNA:CGS001-10856:RUVBL2@A549@1uL:96h (DN),,-3.7,3.9,4.8,10173,68,383,10,2.6,0.81,2539|3157|4726|5223|5438|5441|7086|7167|7298|57016,G6PD|HMGCS1|NDUFS6|PGAM1|POLR2I|POLR2L|TKT|TPI1|TYMS|AKR1B10,-1.6,0
